iff_doc_missing;CSV line 1218;541537393
journal;;
journal;;
journal;;
leave;998136;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
journal;;
leave;998138;
journal;;
journal;;
leave;991670;
notfound;;
notfound;;
HSB01duplicate;998141;100899
leave;998142;
leave;991670;
bestcase;350213;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;991670;
leave;998143;
notfound;;
notfound;;
leave;998144;
iff_doc_missing;CSV line 1282;298973928
iff_doc_missing;CSV line 1283;298973928
iff_doc_missing;CSV line 1284;33436819
notfound;;
leave;998146;
iff_doc_missing;CSV line 1287;298973928
bestcase;83970;
notfound;;
HSB01duplicate;998149;126417
HSB01duplicate;998150;75731
leave;998151;
reimportFromSwissbib;998152;269194657
bestcase;204646;
replacefromSwissbib;998154;268617791
leave;998155;
leave;998156;
journal;;
notfound;;
leave;998157;
leave;998158;
reimportFromSwissbib;998159;515925098
leave;998160;
leave;998161;
iff_doc_missing;CSV line 1305;298973928
HSB01duplicate;998162;125419
HSB01duplicate;998163;5924
reimportFromSwissbib;998164;277367492
leave;998165;
leave;998166;
notfound;;
iff_doc_missing;CSV line 1312;298973928
leave;998168;
bestcase;358637;
notfound;;
leave;998169;
notfound;;
notfound;;
replacefromSwissbib;993956;301033064
replacefromSwissbib;998170;258095415
iff_doc_missing;CSV line 1321;28069962X
notfound;;
replacefromSwissbib;998171;262627086
iff_doc_missing;CSV line 1324;298973928
HSB01duplicate;998172;100414
replacefromSwissbib;998173;275696065
leave;998174;
replacefromSwissbib;998175;177120096
leave;998176;
replacefromSwissbib;998177;295601280
journal;;
leave;998179;
iff_doc_missing;CSV line 1333;298973928
notfound;;
journal;;
leave;998181;
replacefromSwissbib;998182;280134150
HSB01duplicate;998183;99484
journal;;
journal;;
bestcase;99701;
journal;;
replacefromSwissbib;998145;134700864
iff_doc_missing;CSV line 1344;298973928
iff_doc_missing;CSV line 1345;298973928
notfound;;
notfound;;
iff_doc_missing;CSV line 1348;298973928
notfound;;
notfound;;
notfound;;
notfound;;
iff_doc_missing;CSV line 1353;298973928
notfound;;
notfound;;
HSB01duplicate;998188;125610
iff_doc_missing;CSV line 1357;298973928
notfound;;
iff_doc_missing;CSV line 1359;298973928
iff_doc_missing;CSV line 1360;298973928
notfound;;
notfound;;
HSB01duplicate;998189;126578
iff_doc_missing;CSV line 1364;298973928
notfound;;
notfound;;
notfound;;
notfound;;
iff_doc_missing;CSV line 1369;298973928
iff_doc_missing;CSV line 1370;298973928
iff_doc_missing;CSV line 1371;298973928
iff_doc_missing;CSV line 1372;298973928
notfound;;
notfound;;
leave;998190;
HSB01duplicate;991939;126649
iff_doc_missing;CSV line 1377;298973928
notfound;;
iff_doc_missing;CSV line 1379;298973928
notfound;;
leave;998191;
iff_doc_missing;CSV line 1382;298973928
iff_doc_missing;CSV line 1383;298973928
notfound;;
notfound;;
notfound;;
iff_doc_missing;CSV line 1387;298973928
iff_doc_missing;CSV line 1388;298973928
notfound;;
iff_doc_missing;CSV line 1390;298973928
journal;;
notfound;;
bestcase;76851;
iff_doc_missing;CSV line 1394;298973928
notfound;;
iff_doc_missing;CSV line 1396;298973928
notfound;;
iff_doc_missing;CSV line 1398;298973928
iff_doc_missing;CSV line 1399;298973928
bestcase;71434;
journal;;
notfound;;
iff_doc_missing;CSV line 1403;34183175
journal;;
HSB01duplicate;998194;243615
leave;998195;
HSB01duplicate;998196;684386
bestcase;99191;
replacefromSwissbib;998197;321796233
leave;998198;
leave;998199;
HSB01duplicate;998200;292
bestcase;99280;
notfound;;
HSB01duplicate;998072;98894
replacefromSwissbib;998202;107369702
notfound;;
reimportFromSwissbib;998203;297445812
iff_doc_missing;CSV line 1419;298973928
leave;998204;
leave;998205;
notfound;;
notfound;;
iff_doc_missing;CSV line 1424;298973928
replacefromSwissbib;998206;203271394
